Timestamp Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions  Aircraft_num Company Status Flight_time Miles_travelled Battery_soc Charger_id Charge_time Fault_count Charge_sessions 
54163 0 ALPHA 0 0.7697 92.4000 54.0000 0 0.0000 0.0000 0 1 ALPHA 0 0.8072 96.9000 52.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.2432 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.2424 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.2407 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 0.7630 68.7000 55.0000 0 0.0000 0.0000 0 12 DELTA 0 0.7730 69.6000 54.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 3 0.3432 30.9000 80.0000 0 0.0000 1.0000 0 15 DELTA 0 0.7689 69.2250 54.0000 0 0.0000 0.0000 0 16 DELTA 0 0.7622 68.6250 55.0000 0 0.0000 0.0000 0 17 DELTA 0 0.7589 68.3250 55.0000 0 0.0000 0.0000 0 18 DELTA 0 0.7630 68.7000 55.0000 0 0.0000 0.0000 0 19 ECHO 0 0.7630 22.9000 12.0000 0 0.0000 0.0000 0 
56163 0 ALPHA 0 0.7963 95.6000 53.0000 0 0.0000 0.0000 0 1 ALPHA 0 0.8372 100.5000 50.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.2732 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.2724 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.2716 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 0.7905 71.1750 53.0000 0 0.0000 0.0000 0 12 DELTA 0 0.7997 72.0000 52.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 3 0.3432 30.9000 80.0000 0 0.0000 1.0000 0 15 DELTA 0 0.7963 71.7000 53.0000 0 0.0000 0.0000 0 16 DELTA 0 0.7897 71.1000 53.0000 0 0.0000 0.0000 0 17 DELTA 0 0.7855 70.7250 53.0000 0 0.0000 0.0000 0 18 DELTA 0 0.7905 71.1750 53.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
58172 0 ALPHA 0 0.8247 99.0000 51.0000 0 0.0000 0.0000 0 1 ALPHA 0 0.8680 104.2000 48.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.3032 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.3024 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.3024 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 0.8155 73.4250 52.0000 0 0.0000 0.0000 0 12 DELTA 0 0.8263 74.4000 51.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.3515 31.6500 79.0000 0 0.0000 1.0000 0 15 DELTA 0 0.8222 74.0250 51.0000 0 0.0000 0.0000 0 16 DELTA 0 0.8172 73.5750 51.0000 0 0.0000 0.0000 0 17 DELTA 0 0.8113 73.0500 52.0000 0 0.0000 0.0000 0 18 DELTA 0 0.8172 73.5750 51.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
60187 0 ALPHA 0 0.8513 102.2000 49.0000 0 0.0000 0.0000 0 1 ALPHA 0 0.8980 107.8000 47.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.3332 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.3315 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.3324 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 0.8422 75.8250 50.0000 0 0.0000 0.0000 0 12 DELTA 0 0.8530 76.8000 49.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.3815 34.3500 78.0000 0 0.0000 1.0000 0 15 DELTA 0 0.8463 76.2000 50.0000 0 0.0000 0.0000 0 16 DELTA 0 0.8430 75.9000 50.0000 0 0.0000 0.0000 0 17 DELTA 0 0.8397 75.6000 50.0000 0 0.0000 0.0000 0 18 DELTA 0 0.8430 75.9000 50.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
62187 0 ALPHA 0 0.8780 105.4000 48.0000 0 0.0000 0.0000 0 1 ALPHA 0 0.9280 111.4000 45.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.3640 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.3624 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.3632 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 0.8722 78.5250 48.0000 0 0.0000 0.0000 0 12 DELTA 0 0.8796 79.2000 48.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.4123 37.1250 76.0000 0 0.0000 1.0000 0 15 DELTA 0 0.8746 78.7500 48.0000 0 0.0000 0.0000 0 16 DELTA 0 0.8688 78.2250 48.0000 0 0.0000 0.0000 0 17 DELTA 0 0.8655 77.9250 49.0000 0 0.0000 0.0000 0 18 DELTA 0 0.8705 78.3750 48.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
64187 0 ALPHA 0 0.9055 108.7000 46.0000 0 0.0000 0.0000 0 1 ALPHA 0 0.9588 115.1000 43.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.3948 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.3923 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.3940 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 0.8980 80.8500 47.0000 0 0.0000 0.0000 0 12 DELTA 0 0.9055 81.5250 46.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.4423 39.8250 74.0000 0 0.0000 1.0000 0 15 DELTA 0 0.9021 81.2250 46.0000 0 0.0000 0.0000 0 16 DELTA 0 0.8963 80.7000 47.0000 0 0.0000 0.0000 0 17 DELTA 0 0.8913 80.2500 47.0000 0 0.0000 0.0000 0 18 DELTA 0 0.8980 80.8500 47.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
66187 0 ALPHA 0 0.9330 112.0000 44.0000 0 0.0000 0.0000 0 1 ALPHA 0 0.9904 118.9000 41.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.4265 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.4240 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.4257 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 0.9255 83.3250 45.0000 0 0.0000 0.0000 0 12 DELTA 0 0.9330 84.0000 44.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.4740 42.6750 72.0000 0 0.0000 1.0000 0 15 DELTA 0 0.9321 83.9250 45.0000 0 0.0000 0.0000 0 16 DELTA 0 0.9238 83.1750 45.0000 0 0.0000 0.0000 0 17 DELTA 0 0.9180 82.6500 45.0000 0 0.0000 0.0000 0 18 DELTA 0 0.9255 83.3250 45.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
68204 0 ALPHA 0 0.9596 115.2000 43.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.0196 122.4000 39.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.4557 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.4532 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.4548 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 0.9513 85.6500 43.0000 0 0.0000 0.0000 0 12 DELTA 0 0.9596 86.4000 43.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.5031 45.3000 70.0000 0 0.0000 1.0000 0 15 DELTA 0 0.9579 86.2500 43.0000 0 0.0000 0.0000 0 16 DELTA 0 0.9513 85.6500 43.0000 0 0.0000 0.0000 0 17 DELTA 0 0.9446 85.0500 44.0000 0 0.0000 0.0000 0 18 DELTA 0 0.9538 85.8750 43.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
70212 0 ALPHA 0 0.9871 118.5000 41.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.0504 126.1000 37.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.4865 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.4840 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.4856 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 0.9779 88.0500 42.0000 0 0.0000 0.0000 0 12 DELTA 0 0.9879 88.9500 41.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.5340 48.0750 68.0000 0 0.0000 1.0000 0 15 DELTA 0 0.9863 88.8000 41.0000 0 0.0000 0.0000 0 16 DELTA 0 0.9771 87.9750 42.0000 0 0.0000 0.0000 0 17 DELTA 0 0.9729 87.6000 42.0000 0 0.0000 0.0000 0 18 DELTA 0 0.9813 88.3500 42.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
72212 0 ALPHA 0 1.0154 121.9000 40.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.0812 129.8000 36.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.5173 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.5148 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.5165 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.0038 90.3750 40.0000 0 0.0000 0.0000 0 12 DELTA 0 1.0163 91.5000 39.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.5648 50.8500 67.0000 0 0.0000 1.0000 0 15 DELTA 0 1.0138 91.2750 40.0000 0 0.0000 0.0000 0 16 DELTA 0 1.0054 90.5250 40.0000 0 0.0000 0.0000 0 17 DELTA 0 0.9996 90.0000 40.0000 0 0.0000 0.0000 0 18 DELTA 0 1.0079 90.7500 40.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
74216 0 ALPHA 0 1.0412 125.0000 38.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.1121 133.5000 34.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.5481 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.5456 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.5464 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.0321 92.9250 39.0000 0 0.0000 0.0000 0 12 DELTA 0 1.0437 93.9750 38.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.5956 53.6250 65.0000 0 0.0000 1.0000 0 15 DELTA 0 1.0412 93.7500 38.0000 0 0.0000 0.0000 0 16 DELTA 0 1.0321 92.9250 39.0000 0 0.0000 0.0000 0 17 DELTA 0 1.0246 92.2500 39.0000 0 0.0000 0.0000 0 18 DELTA 0 1.0354 93.2250 38.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
76218 0 ALPHA 0 1.0704 128.5000 36.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.1429 137.2000 32.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.5781 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.5756 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.5764 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.0612 95.5500 37.0000 0 0.0000 0.0000 0 12 DELTA 0 1.0704 96.3750 36.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.6264 56.4000 63.0000 0 0.0000 1.0000 0 15 DELTA 0 1.0671 96.0750 36.0000 0 0.0000 0.0000 0 16 DELTA 0 1.0587 95.3250 37.0000 0 0.0000 0.0000 0 17 DELTA 0 1.0529 94.8000 37.0000 0 0.0000 0.0000 0 18 DELTA 0 1.0629 95.7000 37.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
78218 0 ALPHA 0 1.0954 131.5000 35.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.1737 140.9000 30.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.6089 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.6064 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.6064 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.0887 98.0250 35.0000 0 0.0000 0.0000 0 12 DELTA 0 1.0987 98.9250 35.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.6531 58.8000 61.0000 0 0.0000 1.0000 0 15 DELTA 0 1.0937 98.4750 35.0000 0 0.0000 0.0000 0 16 DELTA 0 1.0871 97.8750 35.0000 0 0.0000 0.0000 0 17 DELTA 0 1.0771 96.9750 36.0000 0 0.0000 0.0000 0 18 DELTA 0 1.0912 98.2500 35.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
80219 0 ALPHA 0 1.1229 134.8000 33.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.2037 144.5000 28.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.6389 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.6364 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.6356 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.1154 100.4250 34.0000 0 0.0000 0.0000 0 12 DELTA 0 1.1262 101.4000 33.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.6806 61.2750 60.0000 0 0.0000 1.0000 0 15 DELTA 0 1.1221 101.0250 33.0000 0 0.0000 0.0000 0 16 DELTA 0 1.1129 100.2000 34.0000 0 0.0000 0.0000 0 17 DELTA 0 1.1037 99.3750 34.0000 0 0.0000 0.0000 0 18 DELTA 0 1.1187 100.7250 33.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
82220 0 ALPHA 0 1.1512 138.2000 31.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.2345 148.2000 26.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.6697 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.6672 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.6672 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.1437 102.9750 32.0000 0 0.0000 0.0000 0 12 DELTA 0 1.1537 103.8750 31.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.7072 63.6750 58.0000 0 0.0000 1.0000 0 15 DELTA 0 1.1495 103.5000 31.0000 0 0.0000 0.0000 0 16 DELTA 0 1.1395 102.6000 32.0000 0 0.0000 0.0000 0 17 DELTA 0 1.1287 101.6250 33.0000 0 0.0000 0.0000 0 18 DELTA 0 1.1470 103.2750 32.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
84229 0 ALPHA 0 1.1770 141.3000 30.0000 0 0.0000 0.0000 0 1 ALPHA 0 1.2645 151.8000 25.0000 0 0.0000 0.0000 0 2 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 3 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 4 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 5 BETA 1 0.5998 59.9760 10.0000 0 0.0000 0.0000 0 6 CHARLIE 2 0.5631 90.1108 10.0000 1 0.6997 0.0000 1 7 CHARLIE 2 0.5631 90.1108 10.0000 2 0.6972 0.0000 1 8 CHARLIE 2 0.5631 90.1108 10.0000 3 0.6972 0.0000 1 9 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 10 CHARLIE 1 0.5631 90.1108 10.0000 0 0.0000 0.0000 0 11 DELTA 0 1.1712 105.4500 30.0000 0 0.0000 0.0000 0 12 DELTA 0 1.1812 106.3500 30.0000 0 0.0000 0.0000 0 13 DELTA 3 0.3948 35.5500 77.0000 0 0.0000 2.0000 0 14 DELTA 0 0.7355 66.2250 56.0000 0 0.0000 1.0000 0 15 DELTA 0 1.1779 106.0500 30.0000 0 0.0000 0.0000 0 16 DELTA 0 1.1670 105.0750 30.0000 0 0.0000 0.0000 0 17 DELTA 0 1.1545 103.9500 31.0000 0 0.0000 0.0000 0 18 DELTA 0 1.1754 105.8250 30.0000 0 0.0000 0.0000 0 19 ECHO 1 0.7764 23.3000 10.0000 0 0.0000 0.0000 0 
